སྟབ་སེང,ཤུན་པའི་ནང་དུ་རྫས་སྲིན་བལ་
མཐིང,གནམ་མདོག་
དར་ཤམ,ཤིང་འབྲས་ངང་ལག་
དུག,རང་སྐྱོན་བཏང་སྙོམས་བཞག་པ་དུག་
དེ་མཚུངས,དེ་བཞིན་
མདག་པ,མདག་མ་
ལྡེམ,ལྡེར་སྐུ་
ན,ལོ་མའི་དབྱིབས་ཐ་རམ་
རྣམ,རྒྱན་ཚིག་དང་ལས་ཚིག་གི་སྔོན་ལ་སྦྱར་ན་ཧ་ཅང་དང་ཤིན་ཏུ་སོགས་
རྣམ་པ,སྤྲ་ཡི་ལུས་ཀྱི་རྣམ་པ་མི་
རྣོ,རྣོ་བ་ནི་རྣོན་པོ་
པ་ཏོ་ལ,ལོ་མ་ཐང་ཤིང་གི་ལོ་མ་
པྲི་ཡང་ཀུ,གཞུང་རྟ་སྨུག་པོ་དྲང་བོར་སྐྱེས་ཤིང་ལོ་མ་མཁན་པའི་ལོ་མ་
སྤང,ལོ་མ་ཀྱི་ལྕེའམ་ཤེལ་ཏང་
སྤུས,སྤུས་
སྤྱང་ཀི,དབྱིབས་ཁྱི་
སྤྲ,གཟུགས་དབྱིབས་སྤྲེའུ་
སྤྲ་བ,དབྱིབས་སྤྲ་བ་
ཕ་ཝང,ལུས་དབྱིབས་ཙི་གུ་
ཕོ་བ,ཡར་སྣེ་མིད་ཐག་དང་མར་སྣེ་རྒྱུ་མར་འབྲེལ་ཞིང་དབྱིབས་ཁུག་མ་
ཕྱད་ཕྱོད,ཕྱད་དེ་ཕྱོད་དེ་
འཕར་བ,དབྱིབས་སྤྱང་ཀི་
འཕོངས,ས་དབྱིབས་མི་ཕྱུགས་ཀྱི་འཕོངས་
བ་ལི,མེ་ཏོག་དཀར་བོ་ཤིང་བལ་
བ་ལེ་ཀ,ཤུན་པ་མཐུག་ཅིང་སྐྱ་ལ་དབྱིབས་སླེ་ཏྲེས་
བོན,ཕྱིས་སུ་ཆོས་ལུགས་འདིར་ལྟ་སྤྱོད་སྒོམ་གསུམ་སངས་རྒྱས་ཀྱི་ཆོས་ལུགས་
བྱི་རུ,རྒྱ་མཚོའི་ནང་གི་སྲོག་ཆགས་ནང་ཁྲོལ་མེད་པའི་རིགས་ཤིག་གི་ལུས་ནས་རྡོ་ཞུན་གྱི་ཞུན་ཁུ་རིགས་ཤིག་ཟག་པ་ལས་གྲུབ་པ་ཡིན་ཞིང་དབྱིབས་སྡོང་བོ་
དབང་བོ,རྩ་བ་ལག་པའི་དབྱིབས་
དབུ་མ,འཇིག་རྟེན་ན་མཐའ་དོར་བའི་དཀྱིལ་ལ་དབུས་ཞེས་པ་
དབྱི,དབྱི་དཀར་ཟེར་བའི་གཅན་གཟན་ཆུང་ངུ་དབྱིབས་བྱི་ལ་
འབྲུག,གནའ་བོའི་ངག་རྒྱུན་ལ་གྲགས་པའི་སྲོག་ཆགས་གཟུགས་དབྱིབས་ནར་རིང་སྦྲུལ་
འབྲོང,ལུས་དབྱིབས་འབྲི་གཡག་
སྦུག,ཕུག་
སྦྲེ,གཟུགས་དབྱིབས་ཝ་
མི,དམངས་ཁྲོད་ཀྱི་ངག་རྒྱུན་དུ་གྲགས་པའི་སྲོག་ཆགས་མི་
མོད,ཡིན་ནའང་ཞེས་པ་
མྱག,རུལ་ནས་འདམ་
མྱགས,མི་ཕྱུགས་ཀྱི་ཕོ་བའི་འཇུ་སྟོབས་ལ་བརྟེན་ནས་ཟོས་པ་རྣམས་ཞུས་ནས་ལྡེ་གུ་,རུལ་ནས་འདམ་འབག་
རྨ་རྒྱལ,གངས་རི་དེ་ལས་བབས་པའི་ཆུ་རྒྱུན་རྨ་ཆུ་
སྨག,ཚེར་སྐྱའི་རྩ་བར་ཞོར་ལ་སྐྱེས་པའི་རྩི་ཤིང་དབྱིབས་ལ་ཕུག་
སྨོན,སྨོན་པ་
ཙེ་བོ,མྱུ་གུའི་དབྱིབས་འབྲས་
གཙོད,ཕྱི་དབྱིབས་ར་
རྩ,དབྱིབས་སྦུ་གུ་མཉེན་མོ་ཞིག་
མཚེ,ལོ་མའི་དབྱིབས་སྒྲོན་ཤིང་གི་ལོ་མ་
རྫི,རླུང་
རྫོང,དམག་རྒྱག་སྐབས་ཕྱི་དགྲ་འགོག་ཆེད་བརྩིགས་པའི་མཁར་སོགས་རྩིག་དངོས་སམ་དེ་
བརྫུས་སྐྱེས,རྫུས་སྐྱེས་,མཐོ་རིས་ཀྱི་ལྷ་རྣམས་
ཞ,ཞར་བ་
ཞིབ,ཞིབ་བཤེར་
འབ་འུབ,ཁ་སྐད་དུ་འ་བེ་འུབ་བེ་ཟེར་བ་
འུད,ཁོ་རང་གི་སྐད་ནི་ཅོང་སྒྲ་
འུར་ཆ,ཕྱུགས་རྫིས་རྡོ་འཕེན་བྱེད་ཐག་པ་
གཡག,རྣམ་པ་གཡག་
ར་རོ,ར་རོ་གསུམ་པ་ཤི་བའི་རོ་
རུ་རྩི,རུ་མ་
ལགས,རེད་དང་ཡིན་གྱི་དོན་
ལུག་མིག,མེ་ཏོག་གི་དབྱིབས་ཁུར་མོང་མེ་ཏོག་
ལེ་ལན,ཡུལ་སྐད་དུ་ལེ་འདེད་ཟེར་བ་
ཤང་ཚེ,སྐྱེ་ཚུལ་སྐེ་ཚེ་
ཤིང་བལ,ས་བོན་གྱི་ཕྱི་ངོས་སུ་བལ་དཀར་
ས,ས་ཁྲ་
སིབ,ཐོག་མར་ཕོག་སྐབས་ལུས་དྲོད་རྒྱས་ཤིང་མགོ་བོ་ན་བ་སོགས་ཚ་བ་སྤྱི་
སོ་ཀ,སོས་ཀ་
སོལ་བ,མདོག་དང་སྤྱོད་ཡུལ་སོལ་བ་
སྲལ,མདོ་སྨད་ཀྱི་ཡུལ་སྐད་ལ་སྲལ་ལེན་ཞེས་པ་
གསོང་བོ,སྲོང་བོ་
བསོ,ཀེ་སོགས་
བསོང་པོ,སྲོང་པོ་
ཧུར་པ,ཡུལ་སྐད་དུ་ཧུ་ར་ཟེར་བ་
ཨ་བྱག,སྡོང་བུ་ཁྲུ་གང་དོ་སྐྱེ་ཞིང་ལོ་མ་ཉག་ཆེན་མེ་ཏོག་འདབ་མ་སེར་བོ་ཁུར་མོང་གི་མེ་ཏོག་
